"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:5SehvGGC53A7SZKCLXQcyt","Nico and the Niners","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","spotify:album:621cXqrTSSJi1WqDMSLmbL","Trench","spotify:artist:3YQKmKGau1PzlVlkL1iodx","Twenty One Pilots","2018-10-05","https://i.scdn.co/image/ab67616d0000b273d1d301e737da4324479c6660","1","9","225040","https://p.scdn.co/mp3-preview/fae9f776701b35ec46c2e614427e66480e41dcdd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USAT21804144","","2020-07-26T01:32:53Z"
"spotify:track:4PlrEALYhBVlRDByx26bcq","Decision","spotify:artist:0khqcsFxd6ans7Zh1JqraT","Croosh","spotify:album:11zcNKKRWdjt0V9p9FZbHY","Decision","spotify:artist:0khqcsFxd6ans7Zh1JqraT","Croosh","2019-02-14","https://i.scdn.co/image/ab67616d0000b2738ede2a3897cdb2bf0c3e1bc9","1","1","155196","https://p.scdn.co/mp3-preview/c9079aa83685c3e549b88860fcabe41ebfe2a03e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCAEC1934349","","2020-07-24T18:46:31Z"
"spotify:track:5QKXorWzLDjUNH5bZK6im9","Kid","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","spotify:album:7LTc7lfdrnMeKBxSkVrA34","Kid","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","2018-01-22","https://i.scdn.co/image/ab67616d0000b273c9f0a1288621c284df37537b","1","1","152398","https://p.scdn.co/mp3-preview/bbf86b6ec8f09e135a0a25fc7d953a221d141379?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","TCADL1880661","","2020-07-24T18:39:30Z"
"spotify:track:0rlHnAs05Bta4DQ8YhwEBs","Worst Day of My Life","spotify:artist:2wcrc3fjebDRLVdtRUa3pu","Cal Scruby","spotify:album:2C56kHIFdi0gvsDFE5aBlp","Worst Day of My Life","spotify:artist:2wcrc3fjebDRLVdtRUa3pu","Cal Scruby","2019-10-09","https://i.scdn.co/image/ab67616d0000b273b574370acb78c401e130cbe4","1","1","161344","https://p.scdn.co/mp3-preview/bc18baedb0fba92c37ba94b034d48134f8249d5c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","QZHN71904058","","2020-07-24T17:47:15Z"
"spotify:track:20AjVjcuycZuivf5x3pCrL","Come True","spotify:artist:0lawSNBxNgJFQYJnQzLH8c, spotify:artist:3we2gIMDUOAFqTfOj1wwxP","khai dreams, Forest","spotify:album:406h1nFbSSHLOk4SeMTIr1","Come True","spotify:artist:0lawSNBxNgJFQYJnQzLH8c, spotify:artist:3we2gIMDUOAFqTfOj1wwxP","khai dreams, Forest","2018-09-20","https://i.scdn.co/image/ab67616d0000b27351ee27d7d6647452da2da5f1","1","1","203520","https://p.scdn.co/mp3-preview/af194266467d520f34869b0f6ef44984da53661b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM2PV1866137","","2020-07-19T09:34:19Z"
"spotify:track:60rUopTzjHomIx2LfCuJDl","So Long","spotify:artist:1mNl9St7BvqjN0oj5ieIFZ","Killval","spotify:album:4oocO5OkxQ1qFfp6bC055b","So Long","spotify:artist:1mNl9St7BvqjN0oj5ieIFZ","Killval","2020-06-08","https://i.scdn.co/image/ab67616d0000b273e20218829154424693619e08","1","1","169411","https://p.scdn.co/mp3-preview/dda0219ecc2407df55a6a9ac4f50f85ce280ee62?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHN62033292","","2020-07-18T22:14:10Z"
"spotify:track:4qSheV3RnzkvdKDfdh7VZU","polar night","spotify:artist:5R4TF0oJIio0fueUmyhY1Q","shiey","spotify:album:6QNkBOuiGJ4fIuPMWJfTIB","safety","spotify:artist:5R4TF0oJIio0fueUmyhY1Q","shiey","2020-04-27","https://i.scdn.co/image/ab67616d0000b2731eb1b12f42e513aa4f9d2465","1","5","148235","https://p.scdn.co/mp3-preview/05d73acf8c9e3dba5fb2f39acb33fc337bed0ebb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","QZES62057269","","2020-07-18T20:30:01Z"
"spotify:track:6GeZKZmiGBryCKakMuoxtC","Aero","spotify:artist:02hku5R1SCUiTPydXMdKBp","seiji oda","spotify:album:5rVXJeOdiuUHq5gF0OUH0J","Aero","spotify:artist:02hku5R1SCUiTPydXMdKBp","seiji oda","2019-05-03","https://i.scdn.co/image/ab67616d0000b273bc644440fbbd61d76b601ee8","1","1","173766","https://p.scdn.co/mp3-preview/1dda8f45d03fa3e1eb7a005bc65d38d3298d6607?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES71996229","","2020-07-17T23:07:57Z"
"spotify:track:3bidbhpOYeV4knp8AIu8Xn","Can't Hold Us (feat. Ray Dalton)","spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp, spotify:artist:6WLvgbfYXQPO396oJEYCsi, spotify:artist:4e0nWw2r4BoQSKPQ2zpU13","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","spotify:album:76FXHQhTuT4QMIxfL09gX8","The Heist","spotify:artist:6WLvgbfYXQPO396oJEYCsi, spotify:artist:3JhNCzhSMTxs9WLGJJxWOY, spotify:artist:4myTppRgh0rojLxx8RycOp","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis","2012-10-09","https://i.scdn.co/image/ab67616d0000b27398a02fef3a8b1d80a0f164ec","1","2","258342","https://p.scdn.co/mp3-preview/989bcb16f82e4cfcbfebdf8cf0dd91abe86c84d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GMM881200021","","2020-07-14T23:40:55Z"
"spotify:track:4RXpgGM7A4Hg7cFBoH5KyF","Hey Brother","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:1s9tU91VJt4sU5owi29GD3","True","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-09-13","https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7","1","3","255093","","false","4","CH3131340084","","2020-07-14T23:40:39Z"
"spotify:track:1IJzsFooQKD4x1tnU7MXyH","Blood Pressure","spotify:artist:1J9Z9bhqkgyqseEi85cbyx","Mutemath","spotify:album:4K9AT9Lu48MOMK3YK4GOR6","Odd Soul (Deluxe Version)","spotify:artist:1J9Z9bhqkgyqseEi85cbyx","Mutemath","2011-09-30","https://i.scdn.co/image/ab67616d0000b273a4cd3ccf882fea00de301d09","1","3","183826","https://p.scdn.co/mp3-preview/3635e4e6600f8f3c0a2b8a73b3194eaa25180bfc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","USWB11102264","","2020-07-13T20:40:52Z"
"spotify:track:7y7w4tl4MaRC2UMEj1mPtr","Come & Go (with Marshmello)","spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","Juice WRLD, Marshmello","spotify:album:1R6vbGGXSEZZmTGn7ewwRL","Legends Never Die","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2020-07-10","https://i.scdn.co/image/ab67616d0000b273f09d6c6466f2c3cbc4271b28","1","11","205484","","true","1","USUG12001904","","2020-07-13T08:56:23Z"
"spotify:track:0JoWBcL61YWLXM5vW0YTHO","Bad Energy","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1R6vbGGXSEZZmTGn7ewwRL","Legends Never Die","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2020-07-10","https://i.scdn.co/image/ab67616d0000b273f09d6c6466f2c3cbc4271b28","1","4","186749","","true","0","USUG12001899","","2020-07-10T07:04:32Z"
"spotify:track:3gkDNCmEGlqGqYoTbHkCtA","Bangs (I Got Bangs)","spotify:artist:7wSr4otUV4ytUvHE4w3rBe","Hovey Benjamin","spotify:album:7jjsxAyK4pv0b08XfKDuId","Bangs (I Got Bangs)","spotify:artist:7wSr4otUV4ytUvHE4w3rBe","Hovey Benjamin","2019-12-15","https://i.scdn.co/image/ab67616d0000b27331bbacafdcfcdce9fa2fe547","1","1","84053","https://p.scdn.co/mp3-preview/e25d86b628fd436b809fac591bae9b332952f67d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","19","QZK6P1958292","","2020-07-08T00:10:07Z"
"spotify:track:6ysQhMK6tYlonqx9LEFV6x","Life","spotify:artist:7qJrrJsCGacEo8f1nytIvP","Donny Block","spotify:album:6uRlXrgljeMnBS9KdrNN5f","Life","spotify:artist:7qJrrJsCGacEo8f1nytIvP","Donny Block","2019-07-13","https://i.scdn.co/image/ab67616d0000b273b33ce545ced67ff829abaa9a","1","1","126870","https://p.scdn.co/mp3-preview/ef52ff5478fdb2d11aab38c5471e71d6a8e6bf7d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","9","QZFZ21975348","","2020-07-06T02:11:49Z"
"spotify:track:3w3YbuvRLbYbF03iruuWGk","take me back","spotify:artist:0klU31gyC6EZqKgLvVANCy, spotify:artist:0inkJpjAKDnQOv2VHBCU0Z, spotify:artist:0dcxj82ddksd6tDDcJgbqo","tomcbumpz, SadBoyProlific, Thomas Reid","spotify:album:3IPelHTgtIKKz6mGqcE5Yt","GLOFI","spotify:artist:0klU31gyC6EZqKgLvVANCy","tomcbumpz","2020-01-16","https://i.scdn.co/image/ab67616d0000b273053ccdb5f005d6c11b81e8d9","1","4","156342","https://p.scdn.co/mp3-preview/e3e83102888a4be340cb6fa30d54a6abf97524a3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","22","QZFZ31994100","","2020-07-05T23:09:16Z"
"spotify:track:0WnNvBZd70VseCxZaFJkxc","Don't Take the Long Way","spotify:artist:6EMx7bwTNvjqGuPdFCzzVU","Lil Force","spotify:album:6AyDMvMnHerIkewMTDQFkd","Take a Chance","spotify:artist:6EMx7bwTNvjqGuPdFCzzVU","Lil Force","2020-01-06","https://i.scdn.co/image/ab67616d0000b273b3785ec89b0c97c9a8d230f4","1","2","182418","https://p.scdn.co/mp3-preview/46e09e9782c6d62ed965b6eaa056594a91e7682c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZK6N1923633","","2020-07-01T08:15:55Z"
"spotify:track:56H3K8a3gbWeX0cg4GjSzC","Trapped in My Mind","spotify:artist:2iwGr6BtRjn629qLx9w7FQ","Adam Oh","spotify:album:5nze9g9GmeVULFstc7IkPs","Trapped in My Mind","spotify:artist:2iwGr6BtRjn629qLx9w7FQ","Adam Oh","2019-09-06","https://i.scdn.co/image/ab67616d0000b273fcf195ba83cf6607f46c464e","1","1","216052","https://p.scdn.co/mp3-preview/9ad39d97ce6f657f243c1e878be6015b797a4f41?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHN31962353","","2020-06-29T16:07:20Z"
"spotify:track:6eNEsr5VtKEBO8orbABPxN","enough","spotify:artist:6c0lj01vVpHsCH7Z5CfJ9K","916frosty","spotify:album:1WtjvI3ClIbwdIKReF7TfV","enough","spotify:artist:6c0lj01vVpHsCH7Z5CfJ9K","916frosty","2018-03-20","https://i.scdn.co/image/ab67616d0000b273d09d08ff4c45c6f37c05eb0f","1","1","248802","https://p.scdn.co/mp3-preview/ca277ac86fb9a3ca8eb7aed6797c3a173275dbd6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZBRF1894467","","2020-06-29T14:19:45Z"
"spotify:track:0rKtyWc8bvkriBthvHKY8d","SLOW DANCING IN THE DARK","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:34GQP3dILpyCN018y2k61L","BALLADS 1","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-10-26","https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2","1","2","209273","https://p.scdn.co/mp3-preview/5c6f77f32a2917a103d6deba176930f2c335abd7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","4","ZZOPM1800452","","2020-06-29T11:33:21Z"
"spotify:track:4sbtM9ORGwmxGkXfctXbJq","NO FUN","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:34GQP3dILpyCN018y2k61L","BALLADS 1","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2018-10-26","https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2","1","8","168417","https://p.scdn.co/mp3-preview/250e82191eb84dfbd8137df877af28e4df5bc415?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","ZZOPM1800566","","2020-06-25T18:22:35Z"
"spotify:track:60ZppukPfY43NDU9meKJrz","BAD NEWS","spotify:artist:3hOdow4ZPmrby7Q1wfPLEy","Aries","spotify:album:2NDlOOZNBvq6B26feV4gJc","WELCOME HOME","spotify:artist:3hOdow4ZPmrby7Q1wfPLEy","Aries","2019-04-18","https://i.scdn.co/image/ab67616d0000b2735d084c9ce80631cbce8d84c2","1","1","164154","https://p.scdn.co/mp3-preview/a1f6092770c7881654c953d1b32f3d25a9a0089f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES61933055","","2020-06-19T10:32:05Z"
"spotify:track:7sWRlDoTDX8geTR8zzr2vt","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","1","156266","","false","73","USUM71915730","","2020-06-19T10:18:16Z"
"spotify:track:2SbCt1RNTSbdXtEwSdSXyF","Me & My Mind","spotify:artist:2xyB69da0CCHYgs9WUgFr1, spotify:artist:0nYqn5H46JHtn3reTfo67I","Jaxxon D. Silva, Steven Moses","spotify:album:6NIVlhk3jhDaLtcJmQbhJK","Open To Closure","spotify:artist:2xyB69da0CCHYgs9WUgFr1","Jaxxon D. Silva","2019-06-07","https://i.scdn.co/image/ab67616d0000b273044bc58c2990c4ad4fa6c1de","1","4","198498","https://p.scdn.co/mp3-preview/faeae9521d51c61e1ed18a07eb0003ef93877b6b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","UKQNV1900055","","2020-06-19T09:34:42Z"
"spotify:track:6p7KHX7acwKw2YcD3uzlDQ","Outside","spotify:artist:1KnzlKSmFiIodpvuyPfM06","Nathan Le'michael","spotify:album:3hc7NF4VDHq7yrx6dWcLuU","Outside","spotify:artist:1KnzlKSmFiIodpvuyPfM06","Nathan Le'michael","2020-04-03","https://i.scdn.co/image/ab67616d0000b273ae1be75b3b2637521eac32a0","1","1","108700","https://p.scdn.co/mp3-preview/8ed2652902b1d9d8fc39f75ba0823af94109998b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","QZDA52000511","","2020-05-11T07:44:50Z"
"spotify:track:4NasktR5Hj5df1iJC6ioJt","Hard to Say Goodbye","spotify:artist:00OF0nwYaoBSO3AnPVq3vE","Johnny Stimson","spotify:album:4bM6LR1AaBG2aiIDjjk7Z2","Hard to Say Goodbye","spotify:artist:00OF0nwYaoBSO3AnPVq3vE","Johnny Stimson","2020-03-20","https://i.scdn.co/image/ab67616d0000b2737232aacca59907d288876686","1","1","156827","https://p.scdn.co/mp3-preview/2f331babd79545921001f70586968ba1c07c5906?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","TCAER2030289","","2020-05-10T14:36:20Z"
"spotify:track:35aWPD3NhbmJkR0JTNBIIq","Reality","spotify:artist:0IosRz1CNcpSpvPWJtmHjP","Kaushion","spotify:album:7pDbb6MkSACn1Ks8vt0A79","Reality","spotify:artist:0IosRz1CNcpSpvPWJtmHjP","Kaushion","2019-07-05","https://i.scdn.co/image/ab67616d0000b273c4a0b53a863dcfbe7fad7629","1","1","157231","https://p.scdn.co/mp3-preview/38ae03f570db86800c337066969d4d91fef79df4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","QZFZ21908305","","2020-05-05T21:49:28Z"
"spotify:track:7rldNiY6em6LIg8LJauLFQ","Velvet!","spotify:artist:4PfKPdq8QEgcerLwGApWIp","EGOVERT","spotify:album:1NsgCkhDhb0jPLC9cZImKk","Velvet!","spotify:artist:4PfKPdq8QEgcerLwGApWIp","EGOVERT","2020-02-24","https://i.scdn.co/image/ab67616d0000b273fda2ae10b42faa75a3372c43","1","1","100764","https://p.scdn.co/mp3-preview/0e5e38bb9afcdfcfcb6abb952ae7dea8c2e47c94?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZFZ42025712","","2020-04-21T07:03:31Z"
"spotify:track:4WvApvScQ8ofzDIqgpScmb","June Blues","spotify:artist:1f2Bnuuv7FxEx2x8iiEBzR","Eric Reprid","spotify:album:04NMIvm0MFpTDbKjSCzHDA","June Blues","spotify:artist:1f2Bnuuv7FxEx2x8iiEBzR","Eric Reprid","2018-06-27","https://i.scdn.co/image/ab67616d0000b2739642b109419457ec38aaeb65","1","1","187964","https://p.scdn.co/mp3-preview/af05e54fc263ffcfb1c9e2a1b031158c9e69289d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCADS1812873","","2020-04-20T17:58:30Z"
"spotify:track:39NDBdU5Xkm5pCFGa5kZtI","Ladders","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","spotify:album:5wtE5aLX5r7jOosmPhJhhk","Swimming","spotify:artist:4LLpKhyESsyAXpc4laK94U","Mac Miller","2018-08-03","https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534","1","7","287040","https://p.scdn.co/mp3-preview/fac1365987dfd894cd6abaffd3b9c341241e9a94?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USWB11801217","","2020-04-20T17:46:04Z"
"spotify:track:64OeLjY9vLGN1rMk1YKcgh","Lukewarm (feat. Alexa)","spotify:artist:1f2Bnuuv7FxEx2x8iiEBzR, spotify:artist:0rq7lngWjDYeKCzsLgJpYt","Eric Reprid, Alexa","spotify:album:44aEg2otZHl0Ui7JIhrxHO","Lukewarm (feat. Alexa)","spotify:artist:1f2Bnuuv7FxEx2x8iiEBzR","Eric Reprid","2017-12-25","https://i.scdn.co/image/ab67616d0000b2731d42ea37d505670931b17354","1","1","280999","https://p.scdn.co/mp3-preview/0e9d6e9576a4136d9c0fe0199633e703f585e1ff?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCADK1769719","","2020-04-20T11:53:02Z"
"spotify:track:6Quu3PRWFZNE297wRNgsmn","Daylight","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:1nvhZrSZezYWF9SZo6ajvS","Anything.","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2018-02-15","https://i.scdn.co/image/ab67616d0000b273a03fc19dda6d3bcc01f88187","1","9","177236","https://p.scdn.co/mp3-preview/fcdf8357a43bd7d3f3d1fc55d8ca9141580a88d7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","TCADM1868972","","2020-04-20T10:57:59Z"
"spotify:track:7rTzrRdc5UbvLr0gwI1J3E","Out Of Love (feat. Internet Money)","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo, spotify:artist:6MPCFvOQv5cIGfw3jODMF0","Lil Tecca, Internet Money","spotify:album:6qaOikT5W6WkycORzruWdE","Out Of Love","spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo","Lil Tecca","2020-04-17","https://i.scdn.co/image/ab67616d0000b2732cb4ba829a129ae307624664","1","1","153597","","true","0","USUM72007332","","2020-04-19T18:41:28Z"
"spotify:track:6K4t31amVTZDgR3sKmwUJJ","The Less I Know The Better","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:79dL7FLiJFOO0EoehUHQBv","Currents","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","2015-07-17","https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79","1","7","216320","","true","89","AUUM71500303","","2020-04-13T10:39:24Z"
"spotify:track:5AWXESfdAJjfloT0BYzVii","dead celebrities","spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK","hard life","spotify:album:0T2Sjoi1JGYf170aJdos0j","junk food","spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK","hard life","2020-01-10","https://i.scdn.co/image/ab67616d0000b2731cad832ed5c0339c26c75323","1","5","196573","","false","40","GBUM71905813","","2020-04-13T07:36:35Z"
"spotify:track:6m37YblnnlJ1x7DfTc3Vj0","Floor Seats (Text Back)","spotify:artist:3XYVGehxrRKN0Rt5Rp7e8w","Moxas","spotify:album:4prQPMv85eAvXN7JpbOEWD","Floor Seats (Text Back)","spotify:artist:3XYVGehxrRKN0Rt5Rp7e8w","Moxas","2019-11-08","https://i.scdn.co/image/ab67616d0000b273227f8d882c942cfe08668ae4","1","1","138157","https://p.scdn.co/mp3-preview/caca07b28c52c132f8e259174f5dd277d318ea0b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QMBZ91969749","","2020-04-01T14:55:31Z"
"spotify:track:0SIAFU49FFHwR3QnT5Jx0k","Chinese New Year","spotify:artist:6vVztIuqdDHvYWxOEXCzjN","SALES","spotify:album:4x41gTsgkdYoEZvBPPeVhi","Chinese New Year","spotify:artist:6vVztIuqdDHvYWxOEXCzjN","SALES","2014-06-06","https://i.scdn.co/image/ab67616d0000b2733c898f93cd0ca3f75a263b29","1","1","160000","https://p.scdn.co/mp3-preview/52706c17be59376954ddc19a09c9c79ee4c5e8fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","TCABX1485212","","2020-03-27T19:06:27Z"
"spotify:track:7eJMfftS33KTjuF7lTsMCx","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","spotify:album:2p9gK2BcdrloHNJwarc9gc","death bed (coffee for your head)","spotify:artist:6bmlMHgSheBauioMgKv2tn, spotify:artist:35l9BRT7MXmM8bv2WDQiyB","Powfu, beabadoobee","2020-02-08","https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167","1","1","173333","https://p.scdn.co/mp3-preview/e88548073883ae36ba42ee5f1d1096568e417737?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USSM12000925","","2020-03-19T22:34:32Z"
"spotify:track:749mPYdePHdjsfucRBz1Ow","If You Wouldn't Mind","spotify:artist:4M0DtVyxxAVjPTFQYPpX1y, spotify:artist:2i1CPudyCUjL50Wqjv8AMI, spotify:artist:2iOOk2YPUuTxn5PmitK7hI","2nd Exit, Alfa Mist, Lester Duval","spotify:album:7DYnI0CZgasN25teMmX9O9","2nd Exit","spotify:artist:4M0DtVyxxAVjPTFQYPpX1y, spotify:artist:2i1CPudyCUjL50Wqjv8AMI, spotify:artist:2iOOk2YPUuTxn5PmitK7hI","2nd Exit, Alfa Mist, Lester Duval","2016-09-13","https://i.scdn.co/image/ab67616d0000b273e8ff6492f3635fc139dc4531","1","4","238499","https://p.scdn.co/mp3-preview/56026d76a73144902b1c9305e9d25c095bf2ab16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","FR2X41628300","","2020-03-15T12:54:48Z"
"spotify:track:59n53QoJQa9RcvSuz739oX","Birds & The Bees","spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E","IDK","spotify:album:3erbP57msVasRajCqir1B5","IWASVERYBAD","spotify:artist:6aiFCgyKNwF9Rv5TOxnE8E","IDK","2017-10-13","https://i.scdn.co/image/ab67616d0000b2737e4ced8d6fcf333087f394a9","1","7","220312","https://p.scdn.co/mp3-preview/e0e17740f7d56e46bd6848c1ce25c3f7622b672f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QM4HH1750040","","2020-02-26T22:30:05Z"
"spotify:track:62yJjFtgkhUrXktIoSjgP2","Radioactive","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6nxDQi0FeEwccEPJeNySoS","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737","1","1","186813","","false","80","USUM71201074","","2020-02-26T22:18:25Z"
"spotify:track:6QNFQJKlZUKr0xlGZ74CZJ","Rich And Blind","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:2Md4nsKyIDbWFYrlvS9rKL","Rich And Blind","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-06-22","https://i.scdn.co/image/ab67616d0000b2739bc762efb2fc7252289b2a26","1","1","228720","","true","60","USUG11801264","","2020-02-17T18:19:51Z"
"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Godzilla (feat. Juice WRLD)","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Eminem, Juice WRLD","spotify:album:4otkd9As6YaxxEkIjXPiZ6","Music To Be Murdered By","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2020-01-17","https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c","1","7","210800","","true","81","USUM72000788","","2020-01-28T21:04:02Z"
"spotify:track:6rBQHMvhlgXB2Mmda4fLCF","Kid Goku","spotify:artist:2NM1t8dMvgeu9Lfl06574g","Mishaal Tamer","spotify:album:41mSX9eDx7QttT7dR3IJFj","Kid Goku","spotify:artist:2NM1t8dMvgeu9Lfl06574g","Mishaal Tamer","2018-03-22","https://i.scdn.co/image/ab67616d0000b2735ab6c19f6b92848be5b83924","1","1","135981","https://p.scdn.co/mp3-preview/3f58f1aca7cfc637c4da6a3a1e00b988471bb9db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM4DW1800413","","2020-01-18T16:13:36Z"
"spotify:track:1Knctxx9vGZxpZfF66BIEa","Legends","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:7zfsq2Hboh0SZMcWo2ASkD","Legends","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-06-22","https://i.scdn.co/image/ab67616d0000b273f9061a1abb0b9a27a78c9916","1","1","191840","","true","67","USUG11801263","","2020-01-12T16:06:58Z"
"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Falling","spotify:artist:7uaIm6Pw7xplS8Dy06V6pT","Trevor Daniel","spotify:album:1Czfd5tEby3DbdYNdqzrCa","Falling","spotify:artist:7uaIm6Pw7xplS8Dy06V6pT","Trevor Daniel","2018-10-05","https://i.scdn.co/image/ab67616d0000b2730e4bd9ce99988f3182bf771a","1","1","159381","https://p.scdn.co/mp3-preview/0d911f7650ed127fbbdd7ec6a44ec5d642d1896a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","USUYG1221109","","2019-12-28T15:12:54Z"
